Pattern String,classification
This website is using a security service to protect itself from online attacks.,Not_Dark
100 cm,Not_Dark
90 cm,Not_Dark
60 cm,Not_Dark
55 cm,Not_Dark
50 cm,Not_Dark
Hob type,Not_Dark
Electric induction,Not_Dark
Electric ceramic,Not_Dark
Solid plate,Not_Dark
Number of ovens,Not_Dark
Main oven function,Not_Dark
Auto clean / Pyrolytic,Not_Dark
Assisted clean / Catalytic,Not_Dark
Enamel coating,Not_Dark
Steam cleaning,Not_Dark
Lpg option,Not_Dark
Professional electrical installation required,Not_Dark
Plug supplied and fitted,Not_Dark
Gas Safe engineer required,Not_Dark
Fuse requirement,Not_Dark
13 Amp,Not_Dark
16 Amp,Not_Dark
32 Amp,Not_Dark
Energy rating,Not_Dark
Our experts love,Not_Dark
Dual zones,Not_Dark
Wok burners,Not_Dark
Power boost,Not_Dark
Number of burners / zones,Not_Dark
Buying guides & features,Not_Dark
Range cooker buying guide,Not_Dark
View all buying guides,Not_Dark
1 - 20 of 242 results,Not_Dark
Please select,Not_Dark
Brand - A to Z,Not_Dark
Brand - Z to A,Not_Dark
Price – low to high,Not_Dark
Price – high to low,Not_Dark
Sort By:,Not_Dark
items per page,Not_Dark
CFSESV18 50 cm Electric Solid Plate Cooker - Inox & Black,Not_Dark
Width: 50 cm,Not_Dark
Single oven with integrated grill,Not_Dark
Integrated electric grill,Not_Dark
4-zone electric solid plate hob,Not_Dark
Main oven cleaning: Enamel coating,Not_Dark
Brief product description,Not_Dark
Standard delivery available Dispatched within 10 to 21 days,Not_Dark
Collection not available,Not_Dark
Find out more,Not_Dark
CIS6742ECM 60 cm Electric Induction Cooker - Stainless Steel,Not_Dark
Width: 60 cm,Not_Dark
Two electric ovens / Integrated electric grills,Not_Dark
4-zone electric induction hob,Not_Dark
Main oven cleaning: Catalytic liners,Not_Dark
Save €130.00,Not_Dark
Was €929.99,Not_Dark
FAST delivery,Not_Dark
CFSGWH18 50 cm Gas Cooker - White,Not_Dark
One gas oven,Not_Dark
Integrated gas grill,Not_Dark
4-burner gas hob / enamel supports,Not_Dark
CFSGSV18 50 cm Gas Cooker - Inox,Not_Dark
KDC506S19 50 cm Electric Ceramic Cooker - Silver,Not_Dark
Two electric ovens / Integrated electric grill,Not_Dark
4-zone electric ceramic hob,Not_Dark
Main oven cleaning: Assisted cleaning,Not_Dark
CFSG60W17 60 cm Gas Cooker - White,Not_Dark
4-burner gas hob,Not_Dark
DSC60P.1 60 cm Electric Ceramic Cooker - White,Not_Dark
Two electric ovens,Not_Dark
LFTG60B16 Gas Cooker - Black,Not_Dark
Single conventional oven with separate grill,Not_Dark
Enamel pan supports,Not_Dark
Pro XDVC5XNTW 50 cm Electric Cooker - White,Not_Dark
Double oven with integrated grill,Not_Dark
MLN10FRS Dual Fuel Range Cooker - Silver & Chrome,Not_Dark
Two electric ovens / Separate electric grill,Not_Dark
7-burner gas hob / wok burner,Not_Dark
Save €40.00,Not_Dark
Was €829.99,Not_Dark
CFTE50W17 50 cm Electric Solid Plate Cooker - White,Not_Dark
Single oven with separate grill,Not_Dark
FREE collection from store,Not_Dark
LFTC60B16 Electric Cooker - Black,Not_Dark
Single-oven cooker with separate grill,Not_Dark
Fan-assisted oven,Not_Dark
Easy-clean enamel,Not_Dark
CFTE60W17 60 cm Electric Solid Plate Cooker - White,Not_Dark
MLN10CRS Electric Ceramic Range Cooker - Silver & Chrome,Not_Dark
5-zone electric ceramic hob,Not_Dark
Milano 100 MLN10FRK Dual Fuel Range Cooker - Black & Chrome,Not_Dark
MLB51NDS Gas Cooker - Silver,Not_Dark
Save €20.00,Not_Dark
Was €349.99,Not_Dark
Kitchener KCH90DFFBL/C Dual Fuel Range Cooker - Black & Chrome,Not_Dark
5-burner gas hob / wok burner / cast iron supports,Not_Dark
Large capacity oven,Not_Dark
Ultima HAG60P Gas Cooker - White,Not_Dark
Double oven with grill,Not_Dark
LFTG90X18 90 cm Duel Fuel Range Cooker – Stainless Steel,Not_Dark
Width: 90 cm,Not_Dark
One electric oven,Not_Dark
5-burner gas hob / wok burner,Not_Dark
MLN9FRS 90 cm Dual Fuel Range Cooker - Silver & Black,Not_Dark
5-burner gas hob,Not_Dark
Want to create restaurant-quality meals like the professionals? The Currys PC World selection of,Not_Dark
range style cookers,Not_Dark
Let's email you when it's back in stock,Not_Dark
Please complete your details. We'll only use these to contact you about this item.,Not_Dark
First name,Not_Dark
Last name,Not_Dark
Email *,Not_Dark
* We'll need this to email you,Not_Dark
Under €300,Not_Dark
€300 - €400,Not_Dark
€400 - €500,Not_Dark
€500 - €600,Not_Dark
Over €600,Not_Dark
Freestanding washing machines,Not_Dark
A +++ -40%,Not_Dark
Wash load capacity,Not_Dark
10.5 kg or more,Not_Dark
10 kg,Not_Dark
9 kg,Not_Dark
8 kg,Not_Dark
7 kg or less,Not_Dark
85 - 85.9 cm,Not_Dark
84 - 84.9 cm,Not_Dark
83.9 cm or less,Not_Dark
60 - 60.9 cm,Not_Dark
59 - 59.9 cm,Not_Dark
66 cm or more,Not_Dark
60 - 65.9 cm,Not_Dark
55 - 59.9 cm,Not_Dark
50 - 54.9 cm,Not_Dark
49.9 cm or less,Not_Dark
Spin speed,Not_Dark
1600 rpm,Not_Dark
1400 rpm,Not_Dark
1200 rpm,Not_Dark
Steam for easy ironing,Not_Dark
Steam cycle to refresh laundry,Not_Dark
Quick wash,Not_Dark
Full load under an hour,Not_Dark
Partial load under 20 mins,Not_Dark
Add to the wash,Not_Dark
Child lock,Not_Dark
Drum cleaning,Not_Dark
Easy iron,Not_Dark
Half load,Not_Dark
Quiet performance,Not_Dark
Sensor guided wash,Not_Dark
Enhanced cleaning,Not_Dark
Special wash cycles,Not_Dark
Baby care,Not_Dark
Stain removal,Not_Dark
Smart features,Not_Dark
Automatic dosing,Not_Dark
Remote control app,Not_Dark
Smart diagnosis,Not_Dark
1 - 20 of 269 results,Not_Dark
Core NSWR 843C BS UK N 8 kg 1400 Spin Washing Machine – Black,Not_Dark
Capacity: 8 kg,Not_Dark
Spin speed: 1400 rpm,Not_Dark
Quick wash time: 30 minutes,Not_Dark
Energy rating: D,Not_Dark
Anti-allergy program - ideal for allergy sufferers,Not_Dark
Save €80.00,Not_Dark
Was €399.99,Not_Dark
Serie 6 WAU28T64GB 9 kg 1400 Spin Washing Machine - White,Not_Dark
Capacity: 9 kg,Not_Dark
Quick wash time: 15 minutes for 2 kg,Not_Dark
Energy rating: C,Not_Dark
Get FREE Delivery & Recycling on this Go Greener appliance. Enter code GG25IE at checkout,Not_Dark
+ 1 more offer,Not_Dark
Series 5 ecobubble WW80TA046AX/EU 8 kg 1400 Spin Washing Machine - Graphite,Not_Dark
Energy rating: B,Not_Dark
Was €529.99,Not_Dark
AI DD V3 F4V309SNE 9 kg 1400 Spin Washing Machine - Graphite,Not_Dark
Quick wash time: 14 minutes for 2 kg,Not_Dark
Add missed items during the cycle,Not_Dark
AI DD V3 F4V309WNE 9 kg 1400 Spin Washing Machine - White,Not_Dark
LIW814W20 Integrated 8 kg 1400 Spin Washing Machine,Not_Dark
Serie 4 WAN28081GB 7 kg 1400 Spin Washing Machine - White,Not_Dark
Capacity: 7 kg,Not_Dark
LIW714W20 Integrated 7 kg 1400 Spin Washing Machine,Not_Dark
RecycledTub WTK104121W 10 kg 1400 Spin Washing Machine - White,Not_Dark
Capacity: 10 kg,Not_Dark
Stain removal to make sure your clothes always look their best,Not_Dark
L814WM20 8 kg 1400 Spin Washing Machine - White,Not_Dark
Was €219.99,Not_Dark
L914WM20 9 kg 1400 Spin Washing Machine - White,Not_Dark
Save €30.00,Not_Dark
Was €299.99,Not_Dark
MTWC 91484 W 9 kg 1400 Spin Washing Machine - White,Not_Dark
Quick wash time: 45 minutes for 9 kg,Not_Dark
Easy iron - save yourself time by reducing creases,Not_Dark
Was €379.99,Not_Dark
Series 5 ecobubble WW90TA046AE/EU 9 kg 1400 Spin Washing Machine - White,Not_Dark
Energy rating: A,Not_Dark
Save €100.00,Not_Dark
Was €599.99,Not_Dark
WTK72012W 7 kg 1200 rpm Washing Machine - White,Not_Dark
Spin speed: 1200 rpm,Not_Dark
Quick wash time: 28 minutes for 7 kg,Not_Dark
Energy rating: E,Not_Dark
Was €269.99,Not_Dark
Innex BWE 91683X W UK 9 kg 1600 Spin Washing Machine - White,Not_Dark
Spin speed: 1600 rpm,Not_Dark
Quick wash time: 30 minutes for 4.5 kg,Not_Dark
NSWR 944C WK UK N 9 kg 1400 Spin Washing Machine - White,Not_Dark
Serie 4 WAN28281GB 8 kg 1400 Spin Washing Machine - White,Not_Dark
Core NSWR 963C GK UK N 9 kg 1600 Spin Washing Machine - Graphite,Not_Dark
Series 5+ AddWash WW90T554DAW/S1 WiFi-enabled 9 kg 1400 Spin Washing Machine - White,Not_Dark
Manage your washing using your phone,Not_Dark
Save €150.00,Not_Dark
Was €699.99,Not_Dark
Series 5+ AddWash WW90T554DAN/S1 WiFi-enabled 9 kg 1400 Spin Washing Machine - Graphite,Not_Dark
"Make laundry easy with a washing machine from our vast range, featuring all the major names.",Not_Dark
With a,Not_Dark
Samsung washing machine,Not_Dark
Bosch washing machine,Not_Dark
Beko washing machine,Not_Dark
"Browse our cheap washing machines deals now, and pick your favourite today.",Not_Dark
All About Washing machines,Not_Dark
Find out all you need to know about washing machines from our,Not_Dark
Washing Machine Buyers Guide,Not_Dark
"To show you Currys PC World stores local to you, all we need is your eircode.",Not_Dark
About DSG Retail Ltd,Not_Dark
Fast delivery from €6.99,Not_Dark
Expert installation from just €25,Not_Dark
Shop Small Screen TVs,Not_Dark
Shop Large Screen TVs,Not_Dark
Shop Go Greener tech,Not_Dark
How we can help you go greener,Not_Dark
Shop Refrigeration,Not_Dark
Shop Cookers,Not_Dark
Shop Laundry,Not_Dark
Shop Dishwashers,Not_Dark
Shop TV & Smart Tech Deals,Not_Dark
Shop Computing Deals,Not_Dark
All Mega sale,Not_Dark
Gaming Consoles,Not_Dark
This week's top,Not_Dark
Save €150,Not_Dark
Now €449,Not_Dark
Save up to €100,Not_Dark
Save up to 100,Not_Dark
on selected Hotpoint & Samsung appliances,Not_Dark
Save up to €80,Not_Dark
on selected JVC Fire TV,Not_Dark
Save €330,Not_Dark
Now 1499.99,Not_Dark
for this Samsung American-style Fridge Freezer,Not_Dark
Save up to €300,Not_Dark
Here we go! Save up to €300,Not_Dark
on selected Windows Laptops,Not_Dark
Save up to €170,Not_Dark
"Easy come, easy go! Free delivery &",Not_Dark
recycling on GO Greener appliances,Not_Dark
Save up to €70,Not_Dark
on selected Smart Fitness & Wearables,Not_Dark
Save up to €600,Not_Dark
Claim a Samsung Galaxy Z Flip3,Not_Dark
when you buy any 2021 Neo QLED 8K TV,Not_Dark
From €149,Not_Dark
Smart printing has arrived,Not_Dark
"HP+ gives you an HP Printer, smart app and ink.",Not_Dark
Save up to €180,Not_Dark
on these best selling Audio products,Not_Dark
From €429,Not_Dark
Free Dyson Floor dok worth up to €199,Not_Dark
"On selected Dyson V10, V11 & V15 vacuums | From €429",Not_Dark
Save up to €30,Not_Dark
Nintendo Switch,Not_Dark
Now €299,Not_Dark
Discover Apple products,Not_Dark
Supercharged for pros.,Not_Dark
Buy now,Not_Dark
It's magic. Remastered.,Not_Dark
iPhone 13. Your new superpower.,Not_Dark
Full screen ahead.,Not_Dark
TV and Home Entertainment,Not_Dark
Shop deals by category,Not_Dark
All Deals,Not_Dark
Computing Deals,Not_Dark
TV & Smart Tech Deals,Not_Dark
Large Kitchen Appliance Deals,Not_Dark
Small Kitchen Appliance Deals,Not_Dark
Under €200,Not_Dark
€200 - €699,Not_Dark
"€699 - €1,000",Not_Dark
"€1,000 - €1,500",Not_Dark
"Over €1,500",Not_Dark
4K HDR TVs,Not_Dark
4K ultra HD TVs,Not_Dark
Full HD TVs,Not_Dark
HD ready TVs,Not_Dark
TV DVD Combo,Not_Dark
Frame TV,Not_Dark
LED TVs,Not_Dark
NanoCell TVs,Not_Dark
Screen technology,Not_Dark
Screen size,Not_Dark
"75"" or more",Not_Dark
"65"" - 74""",Not_Dark
"55"" - 64""",Not_Dark
"46"" - 54""",Not_Dark
"39"" - 45""",Not_Dark
"32"" - 38""",Not_Dark
"24"" - 31""",Not_Dark
"23"" or under",Not_Dark
Full HD,Not_Dark
Picture quality,Not_Dark
Anti-reflective screen,Not_Dark
Netflix Calibrated Mode,Not_Dark
Dolby Vision,Not_Dark
Design features,Not_Dark
Sound technology,Not_Dark
Dolby Atmos,Not_Dark
Built-in sound bar,Not_Dark
Acoustic Multi-Audio,Not_Dark
Acoustic Surface Audio,Not_Dark
Object Tracking Sound,Not_Dark
Sound by Bowers and Wilkins,Not_Dark
Freeview HD,Not_Dark
Freesat HD,Not_Dark
Smart tv apps,Not_Dark
All 4,Not_Dark
Amazon Prime Video,Not_Dark
Amazon Prime Video 4K,Not_Dark
Apple TV,Not_Dark
Apple Music,Not_Dark
BBC iPlayer,Not_Dark
BT Sport,Not_Dark
Freeview Play,Not_Dark
Google Play,Not_Dark
ITV Hub,Not_Dark
Netflix 4K,Not_Dark
NOW TV,Not_Dark
TV PLUS,Not_Dark
YouTube 4K,Not_Dark
Voice control,Not_Dark
Google Assistant,Not_Dark
Amazon Alexa,Not_Dark
Best for gaming,Not_Dark
Better for gaming,Not_Dark
Good for gaming,Not_Dark
Smart platform,Not_Dark
Google TV,Not_Dark
Android TV,Not_Dark
Fire TV,Not_Dark
Roku TV,Not_Dark
1 year,Not_Dark
2 years,Not_Dark
5 years,Not_Dark
Rated tvs,Not_Dark
Led backlighting,Not_Dark
Full array local dimming,Not_Dark
Full array,Not_Dark
Local dimming,Not_Dark
TV & entertainment buying guide,Not_Dark
TV accessories buying guide,Not_Dark
1 - 20 of 283 results,Not_Dark
"UE32T4300AKXXU 32"" Smart HD Ready HDR LED TV",Not_Dark
1 offer available,Not_Dark
Picture quality: 900 PQI,Not_Dark
Catch-up TV & streaming,Not_Dark
HDMI 2.0a x 2,Not_Dark
Was €239.00,Not_Dark
Save €10.00,Not_Dark
"32LM6370PLA 32"" Smart Full HD HDR LED TV",Not_Dark
Picture quality: 60 Hz,Not_Dark
Freeview HD with Freeview Play / Freesat HD,Not_Dark
HDMI 1.4 x 3,Not_Dark
"LT-24C605 24"" Smart HD Ready HDR LED TV with Built-in DVD Player",Not_Dark
Picture quality: 50 Hz,Not_Dark
Freeview HD with Freeview Play,Not_Dark
HDMI 1.4 x 2,Not_Dark
"LT-32CA690 Android TV 32"" Smart HD Ready LED TV with Google Assistant",Not_Dark
Was €299.00,Not_Dark
Save €70.00,Not_Dark
"LT-43CF890 Fire TV Edition 43"" Smart 4K Ultra HD HDR LED TV with Amazon Alexa",Not_Dark
Catch-up TV & 4K streaming,Not_Dark
HDMI 2.0b x 4,Not_Dark
Was €399.00,Not_Dark
"LT-43CA890 43"" Smart 4K Ultra HD HDR LED TV with Google Assistant",Not_Dark
HDR: HDR10,Not_Dark
"LT-32C700 32"" Smart Full HD HDR LED TV",Not_Dark
Was €269.00,Not_Dark
"LT-43CA790 Android TV 43"" Smart Full HD LED TV with Google Assistant",Not_Dark
"LT-40CF700 Fire TV Edition 40"" Smart Full HD LED TV with Amazon Alexa",Not_Dark
Was €379.00,Not_Dark
"L43AFE20 Android TV 43"" Smart Full HD LED TV with Google Assistant",Not_Dark
"L50AUE21 Android TV 50"" Smart 4K Ultra HD HDR LED TV with Google Assistant",Not_Dark
HDMI 2.1 x 4,Not_Dark
Was €459.00,Not_Dark
"UE75TU7020KXXU 75"" Smart 4K Ultra HD HDR LED TV",Not_Dark
Crystal display for long-lasting colour & sharp contrast,Not_Dark
Crystal Processor 4K for the best 4K picture & targeted sound,Not_Dark
Picture quality: 2000 PQI,Not_Dark
"UE43AU9007KXXU 43"" Smart 4K Ultra HD HDR LED TV with Bixby, Alexa & Google Assistant",Not_Dark
See crystal clear & lifelike colour come to life,Not_Dark
Picture quality: 2800 PQI,Not_Dark
Was €599.00,Not_Dark
"LT-50CA890 Android TV 50"" Smart 4K Ultra HD HDR LED TV with Google Assistant",Not_Dark
"43UP78006LB 43"" Smart 4K Ultra HD HDR LED TV with Google Assistant & Amazon Alexa",Not_Dark
HDMI 2.0 x 2,Not_Dark
Save €120.00,Not_Dark
"LT-43CF700 Fire TV Edition 43"" Smart Full HD HDR LED TV with Amazon Alexa",Not_Dark
"L58AUE21 Android TV 58"" Smart 4K Ultra HD HDR LED TV with Google Assistant",Not_Dark
Was €509.00,Not_Dark
"L40FE20 40"" Full HD LED TV",Not_Dark
Was €229.99,Not_Dark
"L43AUE21 Android TV 43"" Smart 4K Ultra HD HDR LED TV with Google Assistant",Not_Dark
Was €569.99,Not_Dark
Save €240.99,Not_Dark
"UE65TU7020KXXU 65"" Smart 4K Ultra HD HDR LED TV",Not_Dark
"Televisions with built-in Freeview tuners bring you the major channels, but a",Not_Dark
smart TV,Not_Dark
Whether you’ve got an,Not_Dark
LG television,Not_Dark
"in mind, or want to browse our vast selection of",Not_Dark
Samsung televisions,Not_Dark
Price from low to high,Not_Dark
FREE SHIPPING ON ORDERS OVER $100!,Not_Dark
SOME EXCLUSIONS APPLY - LEARN MORE,Not_Dark
HAVE A QUESTION? - CONTACT US,Not_Dark
WELCOME TO 034MOTORSPORT!,Not_Dark
SHOP AUDISHOP VOLKSWAGENPERFORMANCE SOFTWARE034 APPARELLOCAL SERVICENEWSRESOURCES,Not_Dark
"ADJUSTABLE SOLID REAR SWAY BAR, 8J/8P AUDI TT/TTS/TTRS & A3/S3/RS3, MKV/MKVI VOLKSWAGEN R32 & GOLF R",Not_Dark
MORE VIEWS,Not_Dark
Starting at $25/mo with Affirm. Learn more,Not_Dark
ORDER ONLINE!,Not_Dark
4.6 star rating,Not_Dark
8 Reviews,Not_Dark
1 Questions \ 1 Answers,Not_Dark
SKU: 034-402-1002,Not_Dark
Manufacturer: 034Motorsport,Not_Dark
Please Note: We highly recommend using this upgrade in conjunction with Spherical Rear Sway Bar End Links for maximum performance.,Not_Dark
ADD TO CART,Not_Dark
Add to Wishlist,Not_Dark
Share Facebook,Not_Dark
Share on Twitter,Not_Dark
RELATED PRODUCTS,Not_Dark
Check items to add to the cart or?select all,Not_Dark
"SWAY BAR END LINKS, MOTORSPORT, REAR, ADJUSTABLE, 8P & 8J AUDI TT/A3, MKV & MKVI VOLKSWAGEN JETTA GTI R32 RABBIT",Not_Dark
"REBUILD KIT, ADJUSTABLE SOLID REAR SWAY BAR, 22.2MM",Not_Dark
ITEM DETAILS,Not_Dark
INSTALL GUIDE,Not_Dark
MORE INFO,Not_Dark
WE ALSO RECOMMEND,Not_Dark
PROP 65,Not_Dark
Adjustable - 362% or 423% Increased Sway Bar Rate vs. Stock TT RS Rear Sway Bar,Not_Dark
22.25mm Diameter,Not_Dark
Solid Spring Steel Construction,Not_Dark
2-Hole Adjustable,Not_Dark
Easy to Lubricate Sway Bar Bushings - Zerk Fittings Included,Not_Dark
Designed to be used in conjunction with the stock front sway bar.,Not_Dark
What's Included:,Not_Dark
034Motorsport Adjustable Solid Rear Sway Bar,Not_Dark
Graphite-Impregnated Urethane Bushings,Not_Dark
Billet Aluminum Sway Bar Brackets with Lubrication Ports,Not_Dark
Sway Bar Retaining Clips,Not_Dark
2010 - 2013 Audi TT RS 2.5 TFSI (8J),Not_Dark
2011 - 2013 Audi RS3 2.5 TFSI (8P),Not_Dark
2006 - 2013 Audi TT/TTS Quattro (8J),Not_Dark
Except 3.2L VR6 Models,Not_Dark
2006 - 2013 Audi A3/S3 Quattro (8P),Not_Dark
2008 Volkswagen R32 (MkV),Not_Dark
2012 Volkswagen Golf R (MkVI),Not_Dark
Installation Instructions:,Not_Dark
Click Here!,Not_Dark
Please Note:,Not_Dark
This fits 4-Motion AWD & Quattro AWD vehicles?only.,Not_Dark
ABOUT US,Not_Dark
CONTACT US,Not_Dark
SERVICE DEPARTMENT,Not_Dark
TERMS & CONDITIONS,Not_Dark
PRIVACY POLICY,Not_Dark
CAREERS AT 034,Not_Dark
QUICK LINKS,Not_Dark
SITE MAP,Not_Dark
SEARCH TERMS,Not_Dark
ADVANCED SEARCH,Not_Dark
REQUEST RMA,Not_Dark
MY ACCOUNT,Not_Dark
ORDERS AND RETURNS,Not_Dark
CONNECT WITH US,Not_Dark
? 2005 - Present 034Motorsport. All Rights Reserved. 034Motorsport is not affiliated with any automobile manufacturers. Manufacturer names and/or part numbers are used solely for identification purposes.,Not_Dark
PRODUCT CATEGORIES,Not_Dark
LED Bulbs,Not_Dark
Rope/Tape Light,Not_Dark
Plastics & Glass,Not_Dark
Specialty Items,Not_Dark
For Expert Help Call 1-800-624-4488,Not_Dark
Welcome to 1000Bulbs.com,Not_Dark
( Login or Register ) Customer Service,Not_Dark
Cart 0,Not_Dark
?Trending Searches,Not_Dark
175W MH Equal LED Wall Pack Only $66.49,Not_Dark
Standard Shaped LEDs only $1.05/ea,Not_Dark
LED Parking Lot Lights - Starting at $107.24,Not_Dark
LED Corn Bulbs | HID,Not_Dark
LED Light Bulbs,Not_Dark
LED Light Bulbs - A19,Not_Dark
LED Light Bulbs - 60 Watt Equal,Not_Dark
LED Light Bulbs - 60 Watt Equal - 2700 Kelvin,Not_Dark
LED A19 - 9 Watt - 60W Incandescent Equal,Not_Dark
750 Lumens - 2700 Kelvin Soft White - PLT-11209,Not_Dark
Write a review,Not_Dark
This product is ineligible for shipping to the following states: CA,Not_Dark
"UL approved for damp locations, can withstand outdoor humidity when protected from the elements",Not_Dark
Long-life LEDs outlast outdated incandescent bulbs and save up to 85 percent in energy costs,Not_Dark
Frosted plastic construction is shatter resistant,Not_Dark
Color matched to incandescent bulbs,Not_Dark
View More Details,Not_Dark
$0.99 ea.,Not_Dark
Retail Price $1.99,Not_Dark
Add to Cart,Not_Dark
SKU: PLT-11209,Not_Dark
Lighting can be confusing! Expert Help - Call Now,Not_Dark
PRODUCT DETAILS,Not_Dark
Brochures & Spec Sheets,Not_Dark
PLT-11209 Spec Sheet,Not_Dark
PLT-11209 Warranty,Not_Dark
Brand PLT,Not_Dark
MPN (Part No.) PLT-11209,Not_Dark
UPC 810665027874,Not_Dark
Dimmable No,Not_Dark
Energy Star No,Not_Dark
Bulb Shape A19,Not_Dark
Safety Rating UL Damp Location,Not_Dark
CRI 80,Not_Dark
Color Soft White,Not_Dark
Color Temperature 2700 Kelvin,Not_Dark
"Life Hours 10,000",Not_Dark
Wattage 9 Watt,Not_Dark
Incandescent Equal 60 Watt,Not_Dark
Lumens 750,Not_Dark
Enclosed Fixture Rated No,Not_Dark
Voltage 120,Not_Dark
Beam Angle 240 Degree,Not_Dark
